no_id;judul;author;penerbit;isBestSeller;original_rating;adjusted_rating;rating_count;review_count;genre;Unnamed: 10
2114;Everything Becomes F : The Perfect Insider 02 - Tamat;Hiroshi Mori / Kairi Shimotsuki;m&c!;0.0;4.25;4.0;4.0;;novel_grafis;
2115;Seri Agen Polisi 212 No 24 : Coba Menyamar;Raoul Cauvin;Bhuana Ilmu Populer;0.0;3.72;4.0;54.0;;novel_grafis;
2121;Indah Tetapi Mantan: Kisah Move On Paling Radikal;Louis Ckb;Mediakom;0.0;3.0;3.0;3.0;;novel_grafis;
2129;Flame of Recca (Premium) 7;Nobuyuki Anzai;Elex Media Komputindo;0.0;4.0;4.0;2.0;;novel_grafis;
2130;Tuti And Friends: Daily Strip Full Color;Rm Fajar;Bukune;0.0;4.33;4.0;9.0;;novel_grafis;
2132;Re:On Comics Vol 26 Periodical Comics Compilation;Team Reon;Wahana Inspirasi Nusantara;0.0;3.4;3.0;5.0;0.0;novel_grafis;
2133;Kartun Ngampus Semester Akhir;Kartun Ngampus @Ngampusaja;Niaga Swadaya;0.0;3.64;4.0;14.0;;novel_grafis;
2134;Akasha : After The Rain 07;Jun Mayuzuki;m&c!;0.0;4.09;4.0;279.0;;novel_grafis;
2135;Akasha : Legal X Love 01;Takeko Yasu;m&c!;0.0;3.57;4.0;14.0;;novel_grafis;
2136;Legenda Naga (Premium) 1;Yoshito Yamahara;Elex Media Komputindo;0.0;4.17;4.0;397.0;;novel_grafis;
2137;Re:On Comics Vol 31 Periodical Comics Compilation;Reon Comics;Buku Pintar Indonesia;0.0;3.67;4.0;3.0;0.0;novel_grafis;
2139;Please Take My Brother Away 06;You. Ling;m&c!;0.0;4.43;4.0;7.0;;novel_grafis;
2140;Si Juki Semangat Baru! #2 : Seri Keroyokan;Pionicon;Kawah Media;0.0;4.26;4.0;58.0;2.0;novel_grafis;
2141;Detektif Conan - Double Face Selection;Aoyama Gosho;Elex Media Komputindo;0.0;4.56;5.0;9.0;;novel_grafis;
2142;FAME: One Direction (Spanish Edition);Michael Troy;Bluewater;0.0;5.0;5.0;1.0;;novel_grafis;
2143;FAME: Demi Lovato (Spanish Edition);Michael Troy;Bluewater;0.0;4.65;5.0;20.0;;novel_grafis;
2144;FAME: Adele (Spanish Edition);Michael Troy;Bluewater;0.0;4.0;4.0;1.0;;novel_grafis;
2145;Tribute: Freddie Mercury (Spanish Edition);Mike Lynch;Bluewater;0.0;3.19;3.0;16.0;;novel_grafis;
2146;BELITAN EMOSI;Catherine George;Harlequin / Sb Creative Corp;0.0;3.93;4.0;14.0;;novel_grafis;
2147;Teroris Visual;Aji Prasetyo;Cendana Art Media;0.0;4.22;4.0;45.0;;novel_grafis;
2148;Si Juki : Seri Keroyokan #7;Pionicon;Bukune;0.0;3.32;3.0;19.0;3.0;novel_grafis;
2150;The Orphan Train Vol. 1: Jim;Bamboo Media;Bhuana Ilmu Populer;0.0;3.85;4.0;95.0;;novel_grafis;
2151;SI JUKI Seri Keroyokan Invasi Dimulai!;Pionicon;Bukune;0.0;4.25;4.0;88.0;0.0;novel_grafis;
2152;Pak Bei Sok Tahu;Masdi;Kepustakaan Populer Gramedia;0.0;3.0;3.0;7.0;;novel_grafis;
2153;Juara - Cover Film;Hilman Hariwijaya;Gramedia Pustaka Utama;0.0;4.0;4.0;2.0;;novel_grafis;
2154;Si Juki Seri Keroyokan Makin Rame Aja! #3;Pionicon;Bukune;0.0;3.2;3.0;5.0;;novel_grafis;
2155;Game Of Hearts;Fiersa Bersari;Gramedia Widiasarana Indone;0.0;0.0;0.0;0.0;0.0;fiksi_sastra;
2156;buku admin;dewa;gramedia;0.0;0.0;0.0;0.0;0.0;klasik;
2157;buku admin;dewa;gramedia satu;0.0;0.0;0.0;0.0;0.0;klasik;
